 time           time           v(p)           v(s0)          v(s1)          v(w_mem)       v(n)          
 6.9916451e-04  6.9916451e-04 -5.1894566e-01  6.1310543e-07  6.1517990e-07  5.0000040e-01 -2.6206776e-03 
 6.9921451e-04  6.9921451e-04 -4.8854294e-01  5.4313976e-07  5.4497137e-07  5.0000035e-01 -2.4671435e-03 
 6.9926451e-04  6.9926451e-04 -4.5801968e-01  4.7681485e-07  4.7841624e-07  5.0000031e-01 -2.3130008e-03 
 6.9931451e-04  6.9931451e-04 -4.2738341e-01  4.1424454e-07  4.1562873e-07  5.0000027e-01 -2.1582874e-03 
 6.9936451e-04  6.9936451e-04 -3.9664170e-01  3.5553966e-07  3.5672007e-07  5.0000023e-01 -2.0030415e-03 
 6.9941451e-04  6.9941451e-04 -3.6580211e-01  3.0080735e-07  3.0179777e-07  5.0000020e-01 -1.8473014e-03 
 6.9946451e-04  6.9946451e-04 -3.3487227e-01  2.5015034e-07  2.5096492e-07  5.0000016e-01 -1.6911055e-03 
 6.9951451e-04  6.9951451e-04 -3.0385981e-01  2.0366623e-07  2.0431945e-07  5.0000013e-01 -1.5344924e-03 
 6.9956451e-04  6.9956451e-04 -2.7277237e-01  1.6144673e-07  1.6195340e-07  5.0000011e-01 -1.3775008e-03 
 6.9961451e-04  6.9961451e-04 -2.4161763e-01  1.2357701e-07  1.2395222e-07  5.0000008e-01 -1.2201692e-03 
 6.9966451e-04  6.9966451e-04 -2.1040328e-01  9.0134986e-08  9.0394115e-08  5.0000006e-01 -1.0625367e-03 
 6.9971451e-04  6.9971451e-04 -1.7913701e-01  6.1190701e-08  6.1349357e-08  5.0000004e-01 -9.0464195e-04 
 6.9976451e-04  6.9976451e-04 -1.4782654e-01  3.6805718e-08  3.6879729e-08  5.0000002e-01 -7.4652405e-04 
 6.9981451e-04  6.9981451e-04 -1.1647960e-01  1.7032602e-08  1.7037976e-08  5.0000001e-01 -5.8822197e-04 
 6.9986451e-04  6.9986451e-04 -8.5103915e-02  1.9144481e-09  1.8673433e-09  5.0000000e-01 -4.2977477e-04 
 6.9991451e-04  6.9991451e-04 -5.3707235e-02 -8.5155006e-09 -8.5988102e-09  4.9999999e-01 -2.7122153e-04 
 6.9996451e-04  6.9996451e-04 -2.2297304e-02 -1.4234157e-08 -1.4337318e-08  4.9999999e-01 -1.1260138e-04 
 7.0001451e-04  7.0001451e-04  9.1181294e-03 -1.5228802e-08 -1.5335415e-08  4.9999999e-01  4.6046553e-05 
 7.0006451e-04  7.0006451e-04  4.0531313e-02 -1.1497201e-08 -1.1590861e-08  4.9999999e-01  2.0468313e-04 
 7.0011451e-04  7.0011451e-04  7.1934495e-02 -3.0476261e-09 -3.1119555e-09  5.0000000e-01  3.6326920e-04 
 7.0016451e-04  7.0016451e-04  1.0331993e-01  1.0101221e-08  1.0082534e-08  5.0000001e-01  5.2176565e-04 
 7.0021451e-04  7.0021451e-04  1.3467987e-01  2.7920379e-08  2.7963547e-08  5.0000002e-01  6.8013337e-04 
 7.0026451e-04  7.0026451e-04  1.6600658e-01  5.0370894e-08  5.0491992e-08  5.0000003e-01  8.3833329e-04 
 7.0031451e-04  7.0031451e-04  1.9729233e-01  7.7404166e-08  7.7619103e-08  5.0000005e-01  9.9632638e-04 
 7.0036451e-04  7.0036451e-04  2.2852941e-01  1.0896239e-07  1.0928687e-07  5.0000007e-01  1.1540737e-03 
 7.0041451e-04  7.0041451e-04  2.5971009e-01  1.4497903e-07  1.4542854e-07  5.0000009e-01  1.3115362e-03 
 7.0046451e-04  7.0046451e-04  2.9082670e-01  1.8537945e-07  1.8596919e-07  5.0000012e-01  1.4686752e-03 
 7.0051451e-04  7.0051451e-04  3.2187155e-01  2.3008145e-07  2.3082636e-07  5.0000015e-01  1.6254518e-03 
 7.0056451e-04  7.0056451e-04  3.5283698e-01  2.7899599e-07  2.7991070e-07  5.0000018e-01  1.7818274e-03 
 7.0061451e-04  7.0061451e-04  3.8371536e-01  3.3202786e-07  3.3312666e-07  5.0000022e-01  1.9377634e-03 
 7.0066451e-04  7.0066451e-04  4.1449906e-01  3.8907642e-07  3.9037324e-07  5.0000025e-01  2.0932213e-03 
 7.0071451e-04  7.0071451e-04  4.4518048e-01  4.5003626e-07  4.5154468e-07  5.0000029e-01  2.2481627e-03 
 7.0076451e-04  7.0076451e-04  4.7575207e-01  5.1479800e-07  5.1653123e-07  5.0000033e-01  2.4025495e-03 
 7.0081451e-04  7.0081451e-04  5.0620627e-01  5.8324898e-07  5.8521982e-07  5.0000038e-01  2.5563436e-03 
 7.0086451e-04  7.0086451e-04  5.3653557e-01  6.5527394e-07  6.5749479e-07  5.0000043e-01  2.7095069e-03 
 7.0091451e-04  7.0091451e-04  5.6673250e-01  7.3075572e-07  7.3323858e-07  5.0000048e-01  2.8620018e-03 
 7.0096451e-04  7.0096451e-04  5.9678958e-01  8.0957589e-07  8.1233236e-07  5.0000053e-01  3.0137905e-03 
 7.0101451e-04  7.0101451e-04  6.2669942e-01  8.9161538e-07  8.9465662e-07  5.0000058e-01  3.1648357e-03 
 7.0106451e-04  7.0106451e-04  6.5645463e-01  9.7675501e-07  9.8009179e-07  5.0000064e-01  3.3151000e-03 
 7.0111451e-04  7.0111451e-04  6.8604787e-01  1.0648761e-06  1.0685187e-06  5.0000069e-01  3.4645464e-03 
 7.0116451e-04  7.0116451e-04  7.1547184e-01  1.1558607e-06  1.1598192e-06  5.0000075e-01  3.6131381e-03 
 7.0121451e-04  7.0121451e-04  7.4471928e-01  1.2495925e-06  1.2538763e-06  5.0000081e-01  3.7608383e-03 
 7.0126451e-04  7.0126451e-04  7.7378296e-01  1.3459567e-06  1.3505751e-06  5.0000088e-01  3.9076107e-03 
 7.0131451e-04  7.0131451e-04  8.0265573e-01  1.4448407e-06  1.4498023e-06  5.0000094e-01  4.0534189e-03 
 7.0136451e-04  7.0136451e-04  8.3133046e-01  1.5461342e-06  1.5514475e-06  5.0000101e-01  4.1982271e-03 
 7.0141451e-04  7.0141451e-04  8.5980006e-01  1.6497297e-06  1.6554025e-06  5.0000107e-01  4.3419994e-03 
 7.0146451e-04  7.0146451e-04  8.8805753e-01  1.7555222e-06  1.7615623e-06  5.0000114e-01  4.4847005e-03 
 7.0151451e-04  7.0151451e-04  9.1609588e-01  1.8634102e-06  1.8698247e-06  5.0000121e-01  4.6262951e-03 
 7.0156451e-04  7.0156451e-04  9.4390819e-01  1.9732949e-06  1.9800909e-06  5.0000128e-01  4.7667483e-03 
 7.0161451e-04  7.0161451e-04  9.7148761e-01  2.0850810e-06  2.0922650e-06  5.0000136e-01  4.9060255e-03 
 7.0166451e-04  7.0166451e-04  9.9882733e-01  2.1986765e-06  2.2062549e-06  5.0000143e-01  5.0440922e-03 
 7.0171451e-04  7.0171451e-04  1.0259206e+00  2.3139929e-06  2.3219715e-06  5.0000151e-01  5.1809143e-03 
 7.0176451e-04  7.0176451e-04  1.0527608e+00  2.4309448e-06  2.4393294e-06  5.0000158e-01  5.3164583e-03 
 7.0181451e-04  7.0181451e-04  1.0793411e+00  2.5494504e-06  2.5582464e-06  5.0000166e-01  5.4506905e-03 
 7.0186451e-04  7.0186451e-04  1.1056552e+00  2.6694313e-06  2.6786437e-06  5.0000174e-01  5.5835779e-03 
 7.0191451e-04  7.0191451e-04  1.1316965e+00  2.7908124e-06  2.8004462e-06  5.0000182e-01  5.7150876e-03 
 7.0196451e-04  7.0196451e-04  1.1574585e+00  2.9135218e-06  2.9235815e-06  5.0000190e-01  5.8451874e-03 
 7.0201451e-04  7.0201451e-04  1.1829350e+00  3.0374910e-06  3.0479810e-06  5.0000198e-01  5.9738449e-03 
 7.0206451e-04  7.0206451e-04  1.2081196e+00  3.1626545e-06  3.1735790e-06  5.0000206e-01  6.1010286e-03 
 7.0211451e-04  7.0211451e-04  1.2330061e+00  3.2889498e-06  3.3003128e-06  5.0000214e-01  6.2267069e-03 
 7.0216451e-04  7.0216451e-04  1.2575884e+00  3.4163177e-06  3.4281228e-06  5.0000222e-01  6.3508490e-03 
 7.0221451e-04  7.0221451e-04  1.2818604e+00  3.5447016e-06  3.5569523e-06  5.0000231e-01  6.4734241e-03 
 7.0226451e-04  7.0226451e-04  1.3058161e+00  3.6740476e-06  3.6867473e-06  5.0000239e-01  6.5944021e-03 
 7.0231451e-04  7.0231451e-04  1.3294496e+00  3.8043048e-06  3.8174566e-06  5.0000247e-01  6.7137530e-03 
 7.0236451e-04  7.0236451e-04  1.3527551e+00  3.9354246e-06  3.9490315e-06  5.0000256e-01  6.8314475e-03 
 7.0241451e-04  7.0241451e-04  1.3757268e+00  4.0673609e-06  4.0814259e-06  5.0000265e-01  6.9474564e-03 
 7.0246451e-04  7.0246451e-04  1.3983591e+00  4.2000702e-06  4.2145958e-06  5.0000273e-01  7.0617512e-03 
 7.0251451e-04  7.0251451e-04  1.4206464e+00  4.3335110e-06  4.3484998e-06  5.0000282e-01  7.1743037e-03 
 7.0256451e-04  7.0256451e-04  1.4425831e+00  4.4676439e-06  4.4830984e-06  5.0000291e-01  7.2850861e-03 
 7.0261451e-04  7.0261451e-04  1.4641639e+00  4.6024320e-06  4.6183543e-06  5.0000299e-01  7.3940710e-03 
 7.0266451e-04  7.0266451e-04  1.4853834e+00  4.7378398e-06  4.7542321e-06  5.0000308e-01  7.5012316e-03 
 7.0271451e-04  7.0271451e-04  1.5062365e+00  4.8738340e-06  4.8906983e-06  5.0000317e-01  7.6065415e-03 
 7.0276451e-04  7.0276451e-04  1.5267179e+00  5.0103829e-06  5.0277213e-06  5.0000326e-01  7.7099745e-03 
 7.0281451e-04  7.0281451e-04  1.5468226e+00  5.1474568e-06  5.1652710e-06  5.0000335e-01  7.8115053e-03 
 7.0286451e-04  7.0286451e-04  1.5665456e+00  5.2850271e-06  5.3033188e-06  5.0000344e-01  7.9111088e-03 
 7.0291451e-04  7.0291451e-04  1.5858822e+00  5.4230671e-06  5.4418380e-06  5.0000353e-01  8.0087603e-03 
 7.0296451e-04  7.0296451e-04  1.6048274e+00  5.5615514e-06  5.5808030e-06  5.0000362e-01  8.1044359e-03 
 7.0301451e-04  7.0301451e-04  1.6233767e+00  5.7004559e-06  5.7201897e-06  5.0000371e-01  8.1981118e-03 
 7.0306451e-04  7.0306451e-04  1.6415254e+00  5.8397578e-06  5.8599751e-06  5.0000380e-01  8.2897650e-03 
 7.0311451e-04  7.0311451e-04  1.6592691e+00  5.9794356e-06  6.0001378e-06  5.0000389e-01  8.3793729e-03 
 7.0316451e-04  7.0316451e-04  1.6766034e+00  6.1194688e-06  6.1406570e-06  5.0000398e-01  8.4669133e-03 
 7.0321451e-04  7.0321451e-04  1.6935240e+00  6.2598380e-06  6.2815135e-06  5.0000407e-01  8.5523647e-03 
 7.0326451e-04  7.0326451e-04  1.7100268e+00  6.4005250e-06  6.4226888e-06  5.0000416e-01  8.6357059e-03 
 7.0331451e-04  7.0331451e-04  1.7261077e+00  6.5415122e-06  6.5641654e-06  5.0000426e-01  8.7169164e-03 
 7.0336451e-04  7.0336451e-04  1.7417626e+00  6.6827832e-06  6.7059268e-06  5.0000435e-01  8.7959762e-03 
 7.0341451e-04  7.0341451e-04  1.7569878e+00  6.8243224e-06  6.8479573e-06  5.0000444e-01  8.8728658e-03 
 7.0346451e-04  7.0346451e-04  1.7717795e+00  6.9661148e-06  6.9902420e-06  5.0000453e-01  8.9475661e-03 
 7.0351451e-04  7.0351451e-04  1.7861341e+00  7.1081464e-06  7.1327666e-06  5.0000462e-01  9.0200588e-03 
 7.0356451e-04  7.0356451e-04  1.8000479e+00  7.2504038e-06  7.2755178e-06  5.0000472e-01  9.0903260e-03 
 7.0361451e-04  7.0361451e-04  1.8135176e+00  7.3928742e-06  7.4184827e-06  5.0000481e-01  9.1583503e-03 
 7.0366451e-04  7.0366451e-04  1.8265399e+00  7.5355455e-06  7.5616492e-06  5.0000490e-01  9.2241149e-03 
 7.0371451e-04  7.0371451e-04  1.8391114e+00  7.6784061e-06  7.7050057e-06  5.0000499e-01  9.2876036e-03 
 7.0376451e-04  7.0376451e-04  1.8512292e+00  7.8214451e-06  7.8485412e-06  5.0000509e-01  9.3488008e-03 
 7.0381451e-04  7.0381451e-04  1.8628903e+00  7.9646518e-06  7.9922451e-06  5.0000518e-01  9.4076913e-03 
 7.0386451e-04  7.0386451e-04  1.8740916e+00  8.1080165e-06  8.1361074e-06  5.0000527e-01  9.4642607e-03 
 7.0391451e-04  7.0391451e-04  1.8848306e+00  8.2515294e-06  8.2801184e-06  5.0000537e-01  9.5184949e-03 
 7.0396451e-04  7.0396451e-04  1.8951046e+00  8.3951814e-06  8.4242691e-06  5.0000546e-01  9.5703806e-03 
 7.0401451e-04  7.0401451e-04  1.9049109e+00  8.5389637e-06  8.5685505e-06  5.0000555e-01  9.6199049e-03 
 7.0406451e-04  7.0406451e-04  1.9142473e+00  8.6828680e-06  8.7129544e-06  5.0000565e-01  9.6670557e-03 
 7.0411451e-04  7.0411451e-04  1.9231113e+00  8.8268863e-06  8.8574725e-06  5.0000574e-01  9.7118213e-03 
 7.0416451e-04  7.0416451e-04  1.9315008e+00  8.9710106e-06  9.0020972e-06  5.0000584e-01  9.7541907e-03 
 7.0421451e-04  7.0421451e-04  1.9394138e+00  9.1152337e-06  9.1468209e-06  5.0000593e-01  9.7941534e-03 
 7.0426451e-04  7.0426451e-04  1.9468482e+00  9.2595483e-06  9.2916364e-06  5.0000602e-01  9.8316996e-03 
 7.0431451e-04  7.0431451e-04  1.9538023e+00  9.4039475e-06  9.4365368e-06  5.0000612e-01  9.8668199e-03 
 7.0436451e-04  7.0436451e-04  1.9602743e+00  9.5484246e-06  9.5815154e-06  5.0000621e-01  9.8995058e-03 
 7.0441451e-04  7.0441451e-04  1.9662627e+00  9.6929730e-06  9.7265656e-06  5.0000631e-01  9.9297491e-03 
 7.0446451e-04  7.0446451e-04  1.9717658e+00  9.8375866e-06  9.8716812e-06  5.0000640e-01  9.9575425e-03 
 7.0451451e-04  7.0451451e-04  1.9767825e+00  9.9822591e-06  1.0016856e-05  5.0000649e-01  9.9828789e-03 
 7.0456451e-04  7.0456451e-04  1.9813115e+00  1.0126985e-05  1.0162084e-05  5.0000659e-01  1.0005752e-02 
 7.0461451e-04  7.0461451e-04  1.9853516e+00  1.0271757e-05  1.0307359e-05  5.0000668e-01  1.0026157e-02 
 7.0466451e-04  7.0466451e-04  1.9889018e+00  1.0416571e-05  1.0452675e-05  5.0000678e-01  1.0044088e-02 
 7.0471451e-04  7.0471451e-04  1.9919613e+00  1.0561421e-05  1.0598028e-05  5.0000687e-01  1.0059540e-02 
 7.0476451e-04  7.0476451e-04  1.9945293e+00  1.0706301e-05  1.0743411e-05  5.0000696e-01  1.0072511e-02 
 7.0481451e-04  7.0481451e-04  1.9966052e+00  1.0851206e-05  1.0888819e-05  5.0000706e-01  1.0082996e-02 
 7.0486451e-04  7.0486451e-04  1.9981885e+00  1.0996131e-05  1.1034247e-05  5.0000715e-01  1.0090993e-02 
 7.0491451e-04  7.0491451e-04  1.9992788e+00  1.1141070e-05  1.1179689e-05  5.0000725e-01  1.0096501e-02 
 7.0496451e-04  7.0496451e-04  1.9998757e+00  1.1286017e-05  1.1325140e-05  5.0000734e-01  1.0099518e-02 
 7.0501451e-04  7.0501451e-04  1.9999792e+00  1.1430969e-05  1.1470594e-05  5.0000744e-01  1.0100042e-02 
 7.0506451e-04  7.0506451e-04  1.9995893e+00  1.1575919e-05  1.1616047e-05  5.0000753e-01  1.0098075e-02 
 7.0511451e-04  7.0511451e-04  1.9987059e+00  1.1720862e-05  1.1761494e-05  5.0000762e-01  1.0093616e-02 
 7.0516451e-04  7.0516451e-04  1.9973295e+00  1.1865793e-05  1.1906928e-05  5.0000772e-01  1.0086666e-02 
 7.0521451e-04  7.0521451e-04  1.9954602e+00  1.2010707e-05  1.2052344e-05  5.0000781e-01  1.0077228e-02 
 7.0526451e-04  7.0526451e-04  1.9930985e+00  1.2155598e-05  1.2197738e-05  5.0000791e-01  1.0065304e-02 
 7.0531451e-04  7.0531451e-04  1.9902451e+00  1.2300461e-05  1.2343104e-05  5.0000800e-01  1.0050896e-02 
 7.0536451e-04  7.0536451e-04  1.9869007e+00  1.2445290e-05  1.2488436e-05  5.0000810e-01  1.0034008e-02 
 7.0541451e-04  7.0541451e-04  1.9830660e+00  1.2590080e-05  1.2633729e-05  5.0000819e-01  1.0014644e-02 
 7.0546451e-04  7.0546451e-04  1.9787420e+00  1.2734826e-05  1.2778977e-05  5.0000828e-01  9.9928093e-03 
 7.0551451e-04  7.0551451e-04  1.9739298e+00  1.2879521e-05  1.2924174e-05  5.0000838e-01  9.9685090e-03 
 7.0556451e-04  7.0556451e-04  1.9686305e+00  1.3024159e-05  1.3069315e-05  5.0000847e-01  9.9417492e-03 
 7.0561451e-04  7.0561451e-04  1.9628455e+00  1.3168735e-05  1.3214393e-05  5.0000857e-01  9.9125363e-03 
 7.0566451e-04  7.0566451e-04  1.9565762e+00  1.3313242e-05  1.3359402e-05  5.0000866e-01  9.8808777e-03 
 7.0571451e-04  7.0571451e-04  1.9498242e+00  1.3457675e-05  1.3504335e-05  5.0000875e-01  9.8467811e-03 
 7.0576451e-04  7.0576451e-04  1.9425910e+00  1.3602025e-05  1.3649186e-05  5.0000885e-01  9.8102550e-03 
 7.0581451e-04  7.0581451e-04  1.9348786e+00  1.3746286e-05  1.3793949e-05  5.0000894e-01  9.7713082e-03 
 7.0586451e-04  7.0586451e-04  1.9266888e+00  1.3890452e-05  1.3938615e-05  5.0000904e-01  9.7299506e-03 
 7.0591451e-04  7.0591451e-04  1.9180235e+00  1.4034515e-05  1.4083178e-05  5.0000913e-01  9.6861922e-03 
 7.0596451e-04  7.0596451e-04  1.9088851e+00  1.4178467e-05  1.4227630e-05  5.0000922e-01  9.6400439e-03 
 7.0601451e-04  7.0601451e-04  1.8992756e+00  1.4322301e-05  1.4371963e-05  5.0000932e-01  9.5915170e-03 
 7.0606451e-04  7.0606451e-04  1.8891975e+00  1.4466008e-05  1.4516168e-05  5.0000941e-01  9.5406236e-03 
 7.0611451e-04  7.0611451e-04  1.8786533e+00  1.4609579e-05  1.4660238e-05  5.0000950e-01  9.4873761e-03 
 7.0616451e-04  7.0616451e-04  1.8676456e+00  1.4753006e-05  1.4804163e-05  5.0000960e-01  9.4317877e-03 
 7.0621451e-04  7.0621451e-04  1.8561770e+00  1.4896279e-05  1.4947933e-05  5.0000969e-01  9.3738721e-03 
 7.0626451e-04  7.0626451e-04  1.8442505e+00  1.5039388e-05  1.5091539e-05  5.0000978e-01  9.3136437e-03 
 7.0631451e-04  7.0631451e-04  1.8318689e+00  1.5182324e-05  1.5234971e-05  5.0000988e-01  9.2511172e-03 
 7.0636451e-04  7.0636451e-04  1.8190354e+00  1.5325075e-05  1.5378217e-05  5.0000997e-01  9.1863082e-03 
 7.0641451e-04  7.0641451e-04  1.8057530e+00  1.5467629e-05  1.5521267e-05  5.0001006e-01  9.1192325e-03 
 7.0646451e-04  7.0646451e-04  1.7920251e+00  1.5609976e-05  1.5664108e-05  5.0001015e-01  9.0499067e-03 
 7.0651451e-04  7.0651451e-04  1.7778550e+00  1.5752103e-05  1.5806728e-05  5.0001025e-01  8.9783480e-03 
 7.0656451e-04  7.0656451e-04  1.7632462e+00  1.5893996e-05  1.5949113e-05  5.0001034e-01  8.9045740e-03 
 7.0661451e-04  7.0661451e-04  1.7482025e+00  1.6035641e-05  1.6091251e-05  5.0001043e-01  8.8286029e-03 
 7.0666451e-04  7.0666451e-04  1.7327273e+00  1.6177025e-05  1.6233125e-05  5.0001052e-01  8.7504535e-03 
 7.0671451e-04  7.0671451e-04  1.7168247e+00  1.6318132e-05  1.6374721e-05  5.0001062e-01  8.6701450e-03 
 7.0676451e-04  7.0676451e-04  1.7004984e+00  1.6458945e-05  1.6516023e-05  5.0001071e-01  8.5876972e-03 
 7.0681451e-04  7.0681451e-04  1.6837526e+00  1.6599448e-05  1.6657014e-05  5.0001080e-01  8.5031305e-03 
 7.0686451e-04  7.0686451e-04  1.6665913e+00  1.6739622e-05  1.6797675e-05  5.0001089e-01  8.4164657e-03 
 7.0691451e-04  7.0691451e-04  1.6490188e+00  1.6879450e-05  1.6937988e-05  5.0001098e-01  8.3277243e-03 
 7.0696451e-04  7.0696451e-04  1.6310395e+00  1.7018910e-05  1.7077932e-05  5.0001107e-01  8.2369280e-03 
 7.0701451e-04  7.0701451e-04  1.6126577e+00  1.7157982e-05  1.7217487e-05  5.0001116e-01  8.1440995e-03 
 7.0706451e-04  7.0706451e-04  1.5938780e+00  1.7296643e-05  1.7356630e-05  5.0001125e-01  8.0492614e-03 
 7.0711451e-04  7.0711451e-04  1.5747050e+00  1.7434870e-05  1.7495337e-05  5.0001134e-01  7.9524373e-03 
 7.0716451e-04  7.0716451e-04  1.5551435e+00  1.7572639e-05  1.7633583e-05  5.0001143e-01  7.8536509e-03 
 7.0721451e-04  7.0721451e-04  1.5351984e+00  1.7709922e-05  1.7771343e-05  5.0001152e-01  7.7529268e-03 
 7.0726451e-04  7.0726451e-04  1.5148744e+00  1.7846692e-05  1.7908588e-05  5.0001161e-01  7.6502897e-03 
 7.0731451e-04  7.0731451e-04  1.4941766e+00  1.7982921e-05  1.8045289e-05  5.0001170e-01  7.5457650e-03 
 7.0736451e-04  7.0736451e-04  1.4731102e+00  1.8118576e-05  1.8181415e-05  5.0001179e-01  7.4393784e-03 
 7.0741451e-04  7.0741451e-04  1.4516803e+00  1.8253625e-05  1.8316934e-05  5.0001187e-01  7.3311563e-03 
 7.0746451e-04  7.0746451e-04  1.4298922e+00  1.8388035e-05  1.8451810e-05  5.0001196e-01  7.2211252e-03 
 7.0751451e-04  7.0751451e-04  1.4077514e+00  1.8521768e-05  1.8586007e-05  5.0001205e-01  7.1093124e-03 
 7.0756451e-04  7.0756451e-04  1.3852632e+00  1.8654786e-05  1.8719487e-05  5.0001214e-01  6.9957454e-03 
 7.0761451e-04  7.0761451e-04  1.3624332e+00  1.8787049e-05  1.8852209e-05  5.0001222e-01  6.8804523e-03 
 7.0766451e-04  7.0766451e-04  1.3392670e+00  1.8918514e-05  1.8984130e-05  5.0001231e-01  6.7634615e-03 
 7.0771451e-04  7.0771451e-04  1.3157704e+00  1.9049136e-05  1.9115205e-05  5.0001239e-01  6.6448018e-03 
 7.0776451e-04  7.0776451e-04  1.2919491e+00  1.9178867e-05  1.9245387e-05  5.0001248e-01  6.5245026e-03 
 7.0781451e-04  7.0781451e-04  1.2678091e+00  1.9307658e-05  1.9374625e-05  5.0001256e-01  6.4025936e-03 
 7.0786451e-04  7.0786451e-04  1.2433563e+00  1.9435455e-05  1.9502866e-05  5.0001264e-01  6.2791047e-03 
 7.0791451e-04  7.0791451e-04  1.2185966e+00  1.9562205e-05  1.9630055e-05  5.0001273e-01  6.1540665e-03 
 7.0796451e-04  7.0796451e-04  1.1935363e+00  1.9687847e-05  1.9756134e-05  5.0001281e-01  6.0275099e-03 
 7.0801451e-04  7.0801451e-04  1.1681816e+00  1.9812322e-05  1.9881040e-05  5.0001289e-01  5.8994660e-03 
 7.0806451e-04  7.0806451e-04  1.1425386e+00  1.9935564e-05  2.0004711e-05  5.0001297e-01  5.7699664e-03 
 7.0811451e-04  7.0811451e-04  1.1166136e+00  2.0057508e-05  2.0127077e-05  5.0001305e-01  5.6390432e-03 
 7.0816451e-04  7.0816451e-04  1.0904132e+00  2.0178081e-05  2.0248070e-05  5.0001313e-01  5.5067285e-03 
 7.0821451e-04  7.0821451e-04  1.0639438e+00  2.0297212e-05  2.0367614e-05  5.0001320e-01  5.3730551e-03 
 7.0826451e-04  7.0826451e-04  1.0372118e+00  2.0414822e-05  2.0485632e-05  5.0001328e-01  5.2380559e-03 
 7.0831451e-04  7.0831451e-04  1.0102239e+00  2.0530831e-05  2.0602044e-05  5.0001336e-01  5.1017643e-03 
 7.0836451e-04  7.0836451e-04  9.8298674e-01  2.0645155e-05  2.0716765e-05  5.0001343e-01  4.9642138e-03 
 7.0841451e-04  7.0841451e-04  9.5550706e-01  2.0757708e-05  2.0829708e-05  5.0001350e-01  4.8254384e-03 
 7.0846451e-04  7.0846451e-04  9.2779161e-01  2.0868399e-05  2.0940783e-05  5.0001358e-01  4.6854724e-03 
 7.0851451e-04  7.0851451e-04  8.9984725e-01  2.0977133e-05  2.1049895e-05  5.0001365e-01  4.5443502e-03 
 7.0856451e-04  7.0856451e-04  8.7168086e-01  2.1083813e-05  2.1156946e-05  5.0001372e-01  4.4021067e-03 
 7.0861451e-04  7.0861451e-04  8.4329940e-01  2.1188340e-05  2.1261835e-05  5.0001378e-01  4.2587771e-03 
 7.0866451e-04  7.0866451e-04  8.1470987e-01  2.1290609e-05  2.1364459e-05  5.0001385e-01  4.1143966e-03 
 7.0871451e-04  7.0871451e-04  7.8591932e-01  2.1390514e-05  2.1464711e-05  5.0001391e-01  3.9690009e-03 
 7.0876451e-04  7.0876451e-04  7.5693486e-01  2.1487947e-05  2.1562482e-05  5.0001398e-01  3.8226258e-03 
 7.0881451e-04  7.0881451e-04  7.2776363e-01  2.1582794e-05  2.1657659e-05  5.0001404e-01  3.6753075e-03 
 7.0886451e-04  7.0886451e-04  6.9841284e-01  2.1674943e-05  2.1750128e-05  5.0001410e-01  3.5270824e-03 
 7.0891451e-04  7.0891451e-04  6.6888973e-01  2.1764278e-05  2.1839772e-05  5.0001416e-01  3.3779869e-03 
 7.0896451e-04  7.0896451e-04  6.3920158e-01  2.1850681e-05  2.1926476e-05  5.0001421e-01  3.2280579e-03 
 7.0901451e-04  7.0901451e-04  6.0935571e-01  2.1934035e-05  2.2010118e-05  5.0001427e-01  3.0773324e-03 
 7.0906451e-04  7.0906451e-04  5.7935949e-01  2.2014219e-05  2.2090581e-05  5.0001432e-01  2.9258476e-03 
 7.0911451e-04  7.0911451e-04  5.4922033e-01  2.2091116e-05  2.2167744e-05  5.0001437e-01  2.7736408e-03 
 7.0916451e-04  7.0916451e-04  5.1894566e-01  2.2164605e-05  2.2241489e-05  5.0001442e-01  2.6207497e-03 
 7.0921451e-04  7.0921451e-04  4.8854294e-01  2.2234570e-05  2.2311697e-05  5.0001446e-01  2.4672118e-03 
 7.0926451e-04  7.0926451e-04  4.5801968e-01  2.2300894e-05  2.2378251e-05  5.0001451e-01  2.3130652e-03 
 7.0931451e-04  7.0931451e-04  4.2738341e-01  2.2363464e-05  2.2441038e-05  5.0001455e-01  2.1583478e-03 
 7.0936451e-04  7.0936451e-04  3.9664170e-01  2.2422168e-05  2.2499946e-05  5.0001459e-01  2.0030978e-03 
 7.0941451e-04  7.0941451e-04  3.6580211e-01  2.2476900e-05  2.2554868e-05  5.0001462e-01  1.8473536e-03 
 7.0946451e-04  7.0946451e-04  3.3487227e-01  2.2527557e-05  2.2605701e-05  5.0001465e-01  1.6911536e-03 
 7.0951451e-04  7.0951451e-04  3.0385981e-01  2.2574041e-05  2.2652346e-05  5.0001468e-01  1.5345362e-03 
 7.0956451e-04  7.0956451e-04  2.7277237e-01  2.2616260e-05  2.2694711e-05  5.0001471e-01  1.3775402e-03 
 7.0961451e-04  7.0961451e-04  2.4161763e-01  2.2654129e-05  2.2732712e-05  5.0001474e-01  1.2202043e-03 
 7.0966451e-04  7.0966451e-04  2.1040328e-01  2.2687571e-05  2.2766270e-05  5.0001476e-01  1.0625673e-03 
 7.0971451e-04  7.0971451e-04  1.7913701e-01  2.2716515e-05  2.2795315e-05  5.0001478e-01  9.0466810e-04 
