Voltage	Current	Upper Vertex
V	A	V
-0.5908203125	-8.3160400390625E-6	0.75 V
-0.58837890625	-7.99560546875E-6	0.75 V
-0.5859375	-8.1695556640625E-6	0.75 V
-0.58349609375	-7.940673828125E-6	0.75 V
-0.5810546875	-7.9498291015625E-6	0.75 V
-0.57861328125	-7.9376220703125E-6	0.75 V
-0.576171875	-7.6812744140625E-6	0.75 V
-0.57373046875	-7.586669921875E-6	0.75 V
-0.5712890625	-7.818603515625E-6	0.75 V
-0.56884765625	-7.7911376953125E-6	0.75 V
-0.56640625	-7.696533203125E-6	0.75 V
-0.56396484375	-7.6141357421875E-6	0.75 V
-0.5615234375	-7.696533203125E-6	0.75 V
-0.55908203125	-7.403564453125E-6	0.75 V
-0.556640625	-7.2998046875E-6	0.75 V
-0.55419921875	-7.3516845703125E-6	0.75 V
-0.5517578125	-6.9305419921875E-6	0.75 V
-0.54931640625	-7.1075439453125E-6	0.75 V
-0.546875	-7.122802734375E-6	0.75 V
-0.54443359375	-7.04345703125E-6	0.75 V
-0.5419921875	-6.744384765625E-6	0.75 V
-0.53955078125	-6.7413330078125E-6	0.75 V
-0.537109375	-6.73828125E-6	0.75 V
-0.53466796875	-7.281494140625E-6	0.75 V
-0.5322265625	-6.94580078125E-6	0.75 V
-0.52978515625	-6.719970703125E-6	0.75 V
-0.52734375	-6.5032958984375E-6	0.75 V
-0.52490234375	-6.890869140625E-6	0.75 V
-0.5224609375	-6.25E-6	0.75 V
-0.52001953125	-6.3323974609375E-6	0.75 V
-0.517578125	-6.7626953125E-6	0.75 V
-0.51513671875	-6.2286376953125E-6	0.75 V
-0.5126953125	-6.3751220703125E-6	0.75 V
-0.51025390625	-6.2652587890625E-6	0.75 V
-0.5078125	-6.1248779296875E-6	0.75 V
-0.50537109375	-5.9783935546875E-6	0.75 V
-0.5029296875	-5.8563232421875E-6	0.75 V
-0.50048828125	-6.207275390625E-6	0.75 V
-0.498046875	-6.1798095703125E-6	0.75 V
-0.49560546875	-6.1920166015625E-6	0.75 V
-0.4931640625	-5.5206298828125E-6	0.75 V
-0.49072265625	-5.5816650390625E-6	0.75 V
-0.48828125	-5.9356689453125E-6	0.75 V
-0.48583984375	-5.499267578125E-6	0.75 V
-0.4833984375	-5.8990478515625E-6	0.75 V
-0.48095703125	-5.8868408203125E-6	0.75 V
-0.478515625	-5.7647705078125E-6	0.75 V
-0.47607421875	-5.7708740234375E-6	0.75 V
-0.4736328125	-5.40771484375E-6	0.75 V
-0.47119140625	-5.279541015625E-6	0.75 V
-0.46875	-5.50537109375E-6	0.75 V
-0.46630859375	-4.8553466796875E-6	0.75 V
-0.4638671875	-4.8828125E-6	0.75 V
-0.46142578125	-4.815673828125E-6	0.75 V
-0.458984375	-5.0048828125E-6	0.75 V
-0.45654296875	-4.8919677734375E-6	0.75 V
-0.4541015625	-4.852294921875E-6	0.75 V
-0.45166015625	-5.33447265625E-6	0.75 V
-0.44921875	-5.108642578125E-6	0.75 V
-0.44677734375	-4.7210693359375E-6	0.75 V
-0.4443359375	-4.779052734375E-6	0.75 V
-0.44189453125	-4.632568359375E-6	0.75 V
-0.439453125	-4.461669921875E-6	0.75 V
-0.43701171875	-4.449462890625E-6	0.75 V
-0.4345703125	-3.95721435546875E-6	0.75 V
-0.43212890625	-3.97369384765625E-6	0.75 V
-0.4296875	-4.08660888671875E-6	0.75 V
-0.42724609375	-3.99444580078125E-6	0.75 V
-0.4248046875	-3.87725830078125E-6	0.75 V
-0.42236328125	-4.190673828125E-6	0.75 V
-0.419921875	-3.89373779296875E-6	0.75 V
-0.41748046875	-3.6761474609375E-6	0.75 V
-0.4150390625	-3.80615234375E-6	0.75 V
-0.41259765625	-3.6590576171875E-6	0.75 V
-0.41015625	-3.75152587890625E-6	0.75 V
-0.40771484375	-3.677978515625E-6	0.75 V
-0.4052734375	-3.52081298828125E-6	0.75 V
-0.40283203125	-3.472900390625E-6	0.75 V
-0.400390625	-3.58551025390625E-6	0.75 V
