Voltage	Current	Upper Vertex
V	A	V
-0.3125	-8.6761474609375E-7	0.25 V
-0.31005859375	-6.036376953125E-7	0.25 V
-0.3076171875	-4.608154296875E-7	0.25 V
-0.30517578125	-4.6844482421875E-7	0.25 V
-0.302734375	-2.7923583984375E-7	0.25 V
-0.30029296875	-5.84716796875E-7	0.25 V
-0.2978515625	-4.962158203125E-7	0.25 V
-0.29541015625	-4.6478271484375E-7	0.25 V
-0.29296875	-3.7109375E-7	0.25 V
-0.29052734375	-3.5491943359375E-7	0.25 V
-0.2880859375	-4.6478271484375E-7	0.25 V
-0.28564453125	-3.5675048828125E-7	0.25 V
-0.283203125	-4.412841796875E-7	0.25 V
-0.28076171875	-2.4017333984375E-7	0.25 V
-0.2783203125	-3.4912109375E-7	0.25 V
-0.27587890625	-5.157470703125E-8	0.25 V
-0.2734375	-1.6387939453125E-7	0.25 V
-0.27099609375	6.805419921875E-8	0.25 V
-0.2685546875	-1.8341064453125E-7	0.25 V
-0.26611328125	-1.2908935546875E-7	0.25 V
-0.263671875	5.55419921875E-8	0.25 V
-0.26123046875	-1.7181396484375E-7	0.25 V
-0.2587890625	-1.4068603515625E-7	0.25 V
-0.25634765625	2.8076171875E-7	0.25 V
-0.25390625	-2.685546875E-8	0.25 V
-0.25146484375	2.301025390625E-7	0.25 V
-0.2490234375	2.52685546875E-7	0.25 V
-0.24658203125	4.193115234375E-7	0.25 V
-0.244140625	2.5482177734375E-7	0.25 V
-0.24169921875	3.9764404296875E-7	0.25 V
-0.2392578125	1.6845703125E-7	0.25 V
-0.23681640625	2.4871826171875E-7	0.25 V
-0.234375	3.973388671875E-7	0.25 V
-0.23193359375	-1.129150390625E-8	0.25 V
-0.2294921875	1.0101318359375E-7	0.25 V
-0.22705078125	6.243896484375E-7	0.25 V
-0.224609375	4.608154296875E-7	0.25 V
-0.22216796875	3.2806396484375E-7	0.25 V
-0.2197265625	5.2947998046875E-7	0.25 V
-0.21728515625	6.8603515625E-7	0.25 V
-0.21484375	6.3446044921875E-7	0.25 V
-0.21240234375	6.9305419921875E-7	0.25 V
-0.2099609375	5.0048828125E-7	0.25 V
-0.20751953125	6.7138671875E-7	0.25 V
-0.205078125	8.7432861328125E-7	0.25 V
-0.20263671875	5.6610107421875E-7	0.25 V
-0.2001953125	7.1014404296875E-7	0.25 V
-0.19775390625	1.06109619140625E-6	0.25 V
-0.1953125	1.28448486328125E-6	0.25 V
-0.19287109375	6.5704345703125E-7	0.25 V
-0.1904296875	1.01104736328125E-6	0.25 V
-0.18798828125	1.180419921875E-6	0.25 V
-0.185546875	9.5367431640625E-7	0.25 V
-0.18310546875	1.15966796875E-6	0.25 V
-0.1806640625	1.138916015625E-6	0.25 V
-0.17822265625	1.0919189453125E-6	0.25 V
-0.17578125	1.146240234375E-6	0.25 V
-0.17333984375	1.18560791015625E-6	0.25 V
-0.1708984375	1.00067138671875E-6	0.25 V
-0.16845703125	1.32049560546875E-6	0.25 V
-0.166015625	9.6343994140625E-7	0.25 V
