Time	Current	Time	Current	Time	Current	Time	Current
s	A	s	A	s	A	s	A
0.8 V	0.8 V	1.2 V	1.2 V	1.4 V	1.4 V	1.6 V	1.6 V
0.0627209998416447	-1.52587890625E-6	0.0627249998416346	-2.74658203125E-6	0.0627149998416598	-2.13623046875E-6	0.0627079998416775	-2.74658203125E-6
0.0628239998413846	-1.8310546875E-6	0.0628269998413771	-2.13623046875E-6	0.0628169998414023	-3.35693359375E-6	0.0628029998414377	-2.74658203125E-6
0.0629189998411448	-9.1552734375E-7	0.0629289998411195	-1.220703125E-6	0.0629119998411625	-2.74658203125E-6	0.0629049998411801	-2.74658203125E-6
0.0630209998408873	-1.52587890625E-6	0.0630239998408797	-3.35693359375E-6	0.0630139998409049	-2.74658203125E-6	0.0630079998409201	-2.74658203125E-6
0.0631229998406297	-2.44140625E-6	0.0631259998406222	-2.13623046875E-6	0.0631159998406474	9.1552734375E-7	0.0631019998406828	-3.0517578125E-6
0.0632259998403697	-2.74658203125E-6	0.0632289998403621	-1.8310546875E-6	0.0632109998404076	-2.44140625E-6	0.0632039998404252	-3.0517578125E-6
0.0633199998401324	-1.8310546875E-6	0.0633229998401248	-9.1552734375E-7	0.06331299984015	-3.96728515625E-6	0.0633039998401728	-1.8310546875E-6
0.0634219998398748	-1.220703125E-6	0.0634259998398647	-2.74658203125E-6	0.06341599983989	-3.35693359375E-6	0.0634059998399152	-2.13623046875E-6
0.0635239998396173	-1.220703125E-6	0.0635289998396047	-1.52587890625E-6	0.0635179998396325	-2.44140625E-6	0.0635009998396754	-2.74658203125E-6
0.0636189998393775	-1.220703125E-6	0.0636229998393674	-2.13623046875E-6	0.0636119998393951	-2.74658203125E-6	0.0636029998394179	-3.0517578125E-6
0.0637219998391174	-1.8310546875E-6	0.0637229998391149	-2.44140625E-6	0.0637149998391351	-3.662109375E-6	0.0637049998391603	-2.74658203125E-6
0.0638249998388574	-9.1552734375E-7	0.0638249998388574	-1.220703125E-6	0.0638169998388776	-3.96728515625E-6	0.0638079998389003	-2.13623046875E-6
0.06391899983862	-9.1552734375E-7	0.0639269998385998	-1.8310546875E-6	0.0639119998386377	-1.52587890625E-6	0.063901999838663	-3.0517578125E-6
0.0640209998383625	-9.1552734375E-7	0.06402199983836	-1.52587890625E-6	0.0640139998383802	-1.8310546875E-6	0.0640049998384029	-2.44140625E-6
0.06412099983811	6.103515625E-7	0.0641239998381025	-2.44140625E-6	0.0641159998381227	-9.1552734375E-7	0.0641069998381454	-1.8310546875E-6
0.0642229998378525	-3.0517578125E-7	0.0642259998378449	2.74658203125E-6	0.0642179998378651	-1.8310546875E-6	0.0642019998379055	-2.44140625E-6
0.064324999837595	0	0.0643289998375849	-6.103515625E-7	0.0643129998376253	-1.8310546875E-6	0.064303999837648	-6.103515625E-7
0.0644199998373551	-9.1552734375E-7	0.0644229998373476	-2.44140625E-6	0.0644149998373678	-1.52587890625E-6	0.0644059998373905	-1.8310546875E-6
0.0645219998370976	-2.44140625E-6	0.0645259998370875	-1.8310546875E-6	0.0645179998371077	-2.74658203125E-6	0.0645009998371506	-2.13623046875E-6
0.0646239998368401	0	0.06462799983683	-2.74658203125E-6	0.0646129998368679	-1.8310546875E-6	0.0646029998368931	-1.8310546875E-6
0.0647189998366002	-1.52587890625E-6	0.0647229998365901	-1.8310546875E-6	0.0647159998366078	-3.662109375E-6	0.0647059998366331	-2.74658203125E-6
0.0648209998363427	-3.0517578125E-7	0.0648249998363326	-2.13623046875E-6	0.0648179998363503	-1.8310546875E-6	0.0648009998363932	-2.44140625E-6
0.0649239998360827	-3.0517578125E-7	0.0649269998360751	0	0.064911999836113	-1.52587890625E-6	0.0649039998361332	-1.52587890625E-6
0.0650259998358251	-1.220703125E-6	0.0650219998358352	-1.52587890625E-6	0.0650139998358554	-3.35693359375E-6	0.0650059998358756	-1.8310546875E-6
0.0651199998355878	-3.0517578125E-6	0.0651249998355752	-2.13623046875E-6	0.0651169998355954	6.103515625E-7	0.0651079998356181	-1.52587890625E-6
0.0652229998353278	-2.13623046875E-6	0.0652269998353177	-5.18798828125E-6	0.0652119998353555	-1.8310546875E-6	0.0652019998353808	-3.0517578125E-6
0.0653249998350702	-6.103515625E-7	0.0653219998350778	-9.1552734375E-7	0.065313999835098	-1.52587890625E-6	0.0653049998351207	-1.8310546875E-6
